"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"CL0043",0.0941039182403434,0.0493691946480687,0.0337569249368486,0.0622701144622931,0.0110151488841202,0.0779098509331698,0.0348072223458001,0.0707777906768853,0.0275304351367259,0.0605156559435929,0.091475397076027,0.0527881485499693,0.0216462912391171,0.0372158291729001,0.0503893153182097,0.0535802740134887,0.0504814052415696,0.0113716918215819,0.0343486667529123,0.074646724527897,0.000000157843041079093,0.0000000789215205395463,"preLUCA",3,0.900364511921975,0.1591499,0.476346771068582,236,235.5027579
"CL0163",0.0772729762571368,0.0557783100932544,0.0395521994857264,0.0699836408621273,0.0107635904290548,0.0651938564916473,0.0332984854383591,0.0751446974838232,0.0359188734434341,0.0645180798739691,0.0945371086003383,0.0524115136466483,0.0225604388401353,0.0406461008098964,0.0469898692664411,0.0512003814675407,0.0475348311668429,0.0142772869936562,0.0374273538727004,0.0649904047415944,0,0,"preLUCA",2,0.901327793407214,0.1308774,0.479091716731075,197,197.4808299
"CL0040",0.0774765692900572,0.0609060976323319,0.0335225662589413,0.0658453439567239,0.0104917971255365,0.0800824948966381,0.0354969153197425,0.0779424421391273,0.0234002940339771,0.0589960963948498,0.094844464898784,0.0488287330025036,0.0227669539116595,0.0488512130461373,0.0464406177961373,0.0483993693086552,0.0492119039560086,0.0147287548136624,0.0345442583319027,0.0672231140897711,0,0,"preLUCA",4,0.834625837626941,0.0861931545454546,0.475520388201294,229,255.2710349
"CL0061",0.106236940477027,0.0512621927677606,0.0349947247393822,0.0550924744938224,0.0127369806978764,0.0631567474420849,0.0309335527310811,0.0851954746835907,0.0287220579905405,0.0599077083405405,0.0951034553351351,0.0462699348266409,0.0234322569052124,0.0381980607640927,0.0470908616532819,0.0557042992492278,0.0543908373214286,0.0085673042007722,0.0317806047332046,0.0712235309407336,0,0.00000000279440154440154,"preLUCA",8,0.804257087558531,0.13803306,0.48971336771322,351,335.7766386
"CL0533",0.0955423209047238,0.0584281982994396,0.0349473711465172,0.0634431205508407,0.0100359579263411,0.0639670397734187,0.0253655061248999,0.0680159284291433,0.0293194480136109,0.0692741480976781,0.104582382558046,0.0477930727910328,0.0184093952970376,0.0396356098710969,0.0409884905596477,0.0583832789423539,0.0538146743466773,0.00481475716733387,0.0348823472690152,0.0783569523218575,0,0,"LUCA",1,0.900869665431236,0.0836703785714286,0.473178738530574,117,125.4326974
"CL0475",0.0861533520924908,0.0556965063681319,0.0370591503031136,0.0591202918150183,0.00991476349450549,0.0616951059587912,0.0307542448919414,0.0954434584990842,0.0193149243992674,0.0592286765100733,0.0918258207197802,0.040193594739011,0.0170894519880952,0.0413064965549451,0.0646274781776557,0.0523115991492674,0.059095061543956,0.0125295754331502,0.0316901441630037,0.0749503036849817,0,0,"LUCA",5,0.867481552401951,0.186214142857143,0.499759233694192,158,169.9046565
"PF00162",0.112074437,0.039849769,0.034508984,0.068684067,0.007509278,0.070478275,0.01988975,0.095151826,0.018588557,0.061605127,0.097488803,0.071181291,0.019366204,0.040109362,0.037864946,0.052465764,0.045799232,0.004282385,0.017356665,0.085745278,0,0,"postLUCA",1,0.786584051007293,0.0695302,0.489280712097409,380,347.2822685
"CL0492",0.065236583120603,0.0987172275276382,0.0331387247386935,0.0412403919748744,0.0095159470201005,0.0714761198090452,0.0497366621809045,0.100335160798995,0.015636879281407,0.0536414087336683,0.0966598217638191,0.0917571684522613,0.0146621272613065,0.0298552768291457,0.0289308994371859,0.0432214478894472,0.0415666509447236,0.00442569703015075,0.0343987737035176,0.075847032281407,0,0,"LUCA",1,0.864916461802792,0.0973493166666667,0.468436864825701,47,52.54013922
"CL0021",0.0697344889955713,0.0632878829909655,0.0347337219332152,0.0622396135075288,0.0088446932380868,0.071706428735341,0.0332706004687334,0.0878734269048716,0.0173950916375554,0.0657444387032772,0.0822646099505757,0.0624223791922055,0.0182471753252436,0.0371810392793623,0.0438898044839681,0.0513002604604074,0.0563056184692648,0.00965340904109832,0.0278902301730735,0.0960150865567759,0,0,"preLUCA",8,0.882328876088613,0.112024780373134,0.479817077619227,72,77.53591577
"CL0296",0.0766208772748344,0.0554068047715232,0.0243026189966887,0.0632818956986755,0.0140984230463576,0.0766214382317881,0.0282705557649007,0.109860107516556,0.0191659915,0.0541884951754967,0.074906338589404,0.0518698550033113,0.0199202020629139,0.0249043501821192,0.0603537068410596,0.0480584164238411,0.044577087513245,0.0112803683741722,0.0292819583311258,0.113030507970199,0,0,"preLUCA",1,0.903634645180067,0.260834066666667,0.513230831045005,99,92.25769063
"CL0099",0.126456654494242,0.0536947694865643,0.0332781556746641,0.054747903403071,0.0107327244827255,0.0679890557255278,0.0320248339913628,0.080340010559501,0.0200005624481766,0.0605237867869482,0.0875741417696737,0.0438629185153551,0.0174579982850288,0.0346865098099808,0.0487795777658349,0.0565249163963532,0.0516517305211132,0.00938180970921305,0.0250963252476008,0.085195614071977,0,0,"LUCA",1,0.812761145949502,0.170589083333333,0.498675482813777,450,402.7777154
"PF00173",0.076181292,0.037121982,0.04352472,0.07654617,0.009669264,0.068440668,0.037730112,0.098412781,0.045453361,0.044124163,0.077840618,0.063080438,0.012049658,0.027522218,0.034611275,0.050631152,0.055991382,0.025002823,0.048068319,0.067997602,0,0,"postLUCA",1,0.909336373435933,0.1315445,0.487142087783861,70,68.07451212
"CL0072",0.0863015380075846,0.0485642047176196,0.0369720408722287,0.0662880953914819,0.00526186561960327,0.0607399523850642,0.0382882369550758,0.0821707629387398,0.019342296113769,0.0534259891196033,0.0824826776458576,0.0487551129556593,0.0132811889737456,0.0367915525950992,0.0512464596756126,0.0526420403599767,0.0767977422152859,0.0160395741295216,0.0357019068389732,0.0889067641616103,0,0,"preLUCA",3,0.77368641347602,0.225031145652174,0.489092816059387,62,69.94790782
"CL0091",0.115905287547085,0.0694546643408072,0.0201725486188341,0.0617162624484305,0.011173997103139,0.0715116373587444,0.0295292298789238,0.0828116878206278,0.02752256267713,0.0482632064887892,0.100500343080717,0.0327253279103139,0.0198903836502242,0.0346966499730942,0.0534777980044843,0.0465884042511211,0.0462460712735426,0.0236038900672646,0.0299675144573991,0.0742425325201794,0,0.000000107354260089686,"LUCA",1,0.822935050044745,0.23416325,0.529822286333812,106,105.2584847
"CL0270",0.115490149309571,0.0468261337073779,0.0381806835343968,0.0636637318215354,0.00834382602342971,0.0646996504626122,0.0294187696006979,0.0803345483554337,0.021619677558325,0.0634140900314058,0.0924018997567298,0.058065347389332,0.0263424185184447,0.0333442745538385,0.0458484641490528,0.0540172931575274,0.052360091275673,0.00664658875373878,0.0236822387981057,0.0753001219940179,0,0,"LUCA",1,0.816290610591894,0.11104736,0.498403051900685,323,339.6077027
"CL0037",0.108180479691736,0.0625105703008356,0.0467190065598886,0.0572010395492108,0.00879784108867224,0.0524075941332405,0.0480381123737233,0.0889042708523677,0.0173747390868152,0.0455321424298979,0.0793301831081708,0.0493500522395543,0.0193907065756732,0.037969005036676,0.04178247731987,0.0613941059192201,0.0513333340306407,0.0207909969210771,0.0498167786740947,0.0531765641202414,0,0,"postLUCA",8,0.94120739121737,0.184261592307692,0.502171809156046,135,142.3209175
"PF00183",0.069559979,0.045476197,0.041496431,0.077341059,0.004097809,0.095828588,0.040313229,0.04421592,0.0181768,0.050024303,0.106219795,0.084208699,0.025793662,0.042658107,0.04068298,0.059047259,0.046016415,0.009862099,0.036991029,0.06198964,0,0,"postLUCA",1,0.84750079893341,0.0952326,0.425661577491199,403,359.4255054
"CL0387",0.0864686113067847,0.0634522153008849,0.0305392551887906,0.0682675632477876,0.00682442387905605,0.0665646423716814,0.0278351192831858,0.0840376169882006,0.0236714152448378,0.0642216430825959,0.0953677891356932,0.0452127639321534,0.0205154341297935,0.0394883479646018,0.0506505363834808,0.050478750761062,0.0578285679351032,0.0178635360707965,0.0248478437079646,0.0758639250855457,0,0,"LUCA",1,0.842908713803058,0.14885375,0.49007081083457,173,171.5736832
"CL0659",0.107976072,0.057799569,0.067933025,0.053988377,0.007094168,0.0556057,0.038546887,0.08885136,0.033771835,0.040874852,0.069235188,0.04052838,0.027480202,0.03412171,0.036393859,0.07048698,0.052435038,0.019843523,0.041716868,0.055316406,0,0,"LUCA",1,0.833070109626225,0.1986935,0.492300951925758,114,114.4548146
"PF00189",0.117399315,0.109212233,0.016048051,0.025249152,0.007241568,0.058301471,0.036219257,0.108479371,0.01651831,0.088807682,0.061729584,0.066048265,0.033045183,0.023785567,0.015892487,0.046165352,0.050162914,0.014515247,0.031920557,0.073258434,0,0,"modern",NA,0.665471924479808,0.0405894,0.515458105862806,83,82.66920309
"PF00194",0.0683933,0.034986335,0.058756955,0.047512127,0.008781155,0.068466082,0.052050089,0.065707642,0.045805388,0.054448257,0.085882828,0.049073302,0.017129257,0.042890467,0.065441987,0.062821833,0.059099031,0.013271808,0.030637607,0.068844548,0,0,"postLUCA",1,0.882638995317574,0.1453135,0.466949159992615,212,205.2285288
"CL0149",0.11003218630765,0.0711348967317073,0.0284771997267184,0.063568392748337,0.00868644591906874,0.0610444699268293,0.0374150646879157,0.0646717714179601,0.0284976524085366,0.0464643581552106,0.103499374132483,0.0311451874124168,0.0198355946258315,0.0444114061252772,0.0553672133891353,0.0563686624379157,0.0583859405698448,0.0132778609850333,0.0258519198143016,0.0718644031552106,0,0,"LUCA",1,0.821726576853809,0.217923233333333,0.511729359926604,304,322.9463579
"PF00199",0.07492597,0.062196048,0.053671715,0.069427239,0.002978036,0.057670496,0.040997039,0.073457928,0.037383216,0.042244978,0.062646889,0.044272584,0.023019215,0.066818799,0.065976203,0.050065277,0.058520773,0.01719934,0.031412372,0.065115882,0,0,"postLUCA",1,0.873066476421264,0.2373625,0.483980512000996,382,362.2419735
"CL0113",0.0873822526198956,0.0646937749816433,0.0371420957087112,0.0565844692728772,0.0107976010478703,0.0614904636438582,0.0343550578649629,0.0648047635431162,0.0284168538141797,0.0601118759821379,0.104804504393405,0.0489267379557571,0.0187924562853531,0.0455083314260511,0.0505913667980764,0.0545246741205276,0.04678060458615,0.015118708255235,0.0376714434160484,0.071501963976532,0,0,"preLUCA",10,0.829155703344459,0.216888178205128,0.472179648647106,158,175.4427211
"CL0329",0.101296601080361,0.0618490492900618,0.0351258359205896,0.0516613641203043,0.00861334794198764,0.0653020806652401,0.0299823568882549,0.0878014255354256,0.024677647850214,0.0646215990708512,0.0876683247555873,0.0606138307489301,0.0187580473228721,0.0380527438097955,0.0453350214945316,0.0549761542919639,0.0498588034422254,0.00485176033095578,0.0252918350998573,0.0836621699971469,0,0,"preLUCA",2,0.846622419484231,0.071945653125,0.499744464504728,121,118.65469
"PF00206",0.114941563,0.056117285,0.038154992,0.05319225,0.0093594,0.070015114,0.039305531,0.072102396,0.028735024,0.060634496,0.100788427,0.047906958,0.027113066,0.034869333,0.037517457,0.058913778,0.054797312,0.008740152,0.020080592,0.066714873,0,0,"LUCA",1,0.709912138556709,0.09541405,0.485063928206372,294,287.7441282
"CL0062",0.114056388620659,0.0283714429822711,0.0258145771227839,0.0226274058528938,0.00818786108615385,0.024861651181685,0.0208424790717949,0.0974861959390476,0.0122819794575824,0.0884681709081319,0.131805493965568,0.0264412175073993,0.0317791062335531,0.0652845391340659,0.0422546470610989,0.0623591474234432,0.0557909743777289,0.0199875453478388,0.0299265875506227,0.0913725889421245,0,0,"preLUCA",4,1.07567163380095,0.194407976315789,0.474538134263361,386,351.5253755
"CL0044",0.111829298671967,0.0590348761006361,0.0342223414164016,0.0610304833482508,0.00700371572126306,0.0856238515997274,0.0407244237626079,0.0588238044284416,0.0304973436717401,0.0523119662578374,0.100943986395048,0.046050989164925,0.0303810392676056,0.041243717147433,0.0372305874191277,0.0478953961821899,0.047484485428896,0.0150111787621536,0.0351523000558837,0.0575042154834166,0,0,"preLUCA",2,0.851068823765805,0.1592562375,0.48392769381983,138,161.3924867
"CL0276",0.0953789829113419,0.0599567416261981,0.0366208422603834,0.0638965960686901,0.0110421680623003,0.0693498092803514,0.0392501782204473,0.0721140720239617,0.0239831463554313,0.0667591324496805,0.10817078252476,0.0465053453546326,0.0197394852899361,0.0420699726964856,0.0330155066765176,0.0585026974960064,0.0467934944632588,0.00840253304952077,0.0281254728290735,0.0703230400607029,0,0,"LUCA",1,0.825957847084593,0.25313724375,0.464974996336045,158,170.8119744
"CL0255",0.131666406749082,0.067459248875153,0.0298818957784578,0.0562972670208078,0.00447475537576499,0.120268797848225,0.0526743236842105,0.0412745076022032,0.0115768393855569,0.0701491381884945,0.103977688039168,0.0789924582753978,0.0146934975667075,0.0199884230685435,0.0167278327833537,0.0554751480257038,0.0386113549179927,0.00548047480538556,0.0122464822031824,0.068083459746634,0,0,"postLUCA",4,0.901878802330183,0.0702605583333333,0.47253893651257,130,138.8439354
"CL0548",0.0803130014454277,0.0529542089734513,0.0503679005545723,0.0458889040589971,0.00721519078466077,0.0718688970235988,0.0372479482979351,0.0649932706902655,0.0170233897610619,0.0632489476224189,0.0889360496843658,0.0835625902212389,0.0183678541032448,0.0492152444955752,0.0368574401386431,0.0660761288171091,0.0584577828377581,0.00319516701179941,0.0292405045221239,0.0749695790353982,0,0,"postLUCA",1,0.73924910526516,0.10754065,0.42276526847229,90,88.58758888
"PF00221",0.127140289,0.056538321,0.038338128,0.047767549,0.01157907,0.061035774,0.038174612,0.079689839,0.027488767,0.057658227,0.118732716,0.033029971,0.024674101,0.025280282,0.043292254,0.068579668,0.044102448,0.003769782,0.019361615,0.073766588,0,0,"postLUCA",1,0.734152210059177,0.153174,0.528822066450311,459,442.7713126
"PF00223",0.099524218,0.025981232,0.041238133,0.039304237,0.005653349,0.022162887,0.034925501,0.095519075,0.057852057,0.064417414,0.108940972,0.025838388,0.024162711,0.069142273,0.040501934,0.056412623,0.054995165,0.041331531,0.034271712,0.057824587,0,0,"modern",NA,0.916080129188271,0.1152017,0.48212197841042,723,666.7655678
"CL0392",0.116412262,0.068386981,0.0332415,0.098190188,0.00175112,0.099688583,0.033156528,0.033873094,0.02560849,0.038008681,0.067501347,0.117724507,0.009137974,0.024146011,0.040062459,0.04760962,0.026209425,0.002318767,0.070794662,0.046177801,0,0,"LUCA",1,0.928064388177065,0.121948,0.43560858956773,62,60.13555796
"CL0052",0.099193859289124,0.0577310302410012,0.0416756788046704,0.0643573147331957,0.00940685019262031,0.0616057158707264,0.0316920732700297,0.0862128962270675,0.0243693277515159,0.0515465097878983,0.0844159489958715,0.0401958055319314,0.0225256225016127,0.0390631872949297,0.0511077905107728,0.0584495676895884,0.0563777577700942,0.0164916406037931,0.0357168437150045,0.0678645792829312,0,0,"preLUCA",2,0.860221283734032,0.134353014285714,0.499739675196932,172,237.8196883
"CL0716",0.110779297444746,0.0436537311240942,0.0375577856793478,0.0313145365878623,0.00814747438586957,0.0378940607382246,0.0263473898541667,0.0862274556467391,0.0212816295797101,0.0740161033994565,0.130195218682065,0.0348034632943841,0.0257088439076087,0.0650709093903986,0.0347803958478261,0.059325469611413,0.050012560071558,0.0181536903523551,0.0285827582509058,0.0761472239773551,0,0,"LUCA",1,1.02001039760591,0.159922283333333,0.486612168204607,232,239.5253155
"PF00231",0.112435976,0.061219727,0.043991182,0.045891972,0.004660538,0.075577708,0.044851863,0.052648517,0.01404104,0.066340174,0.093528846,0.066927263,0.028680365,0.03122279,0.029685163,0.066484291,0.05800581,0.002575727,0.031650259,0.06958079,0,0,"postLUCA",1,0.892760258610685,0.06313375,0.455123383491087,287,282.4496878
"PF00237",0.11833967,0.10005958,0.044159696,0.037277277,0.005431126,0.051581808,0.025935712,0.053721877,0.026737236,0.067562058,0.081898116,0.095291581,0.022466182,0.024043582,0.039697879,0.057473543,0.039954367,0.0042251,0.018976347,0.085167265,0,0,"postLUCA",1,0.978056060349937,0.05256025,0.479876663420967,104,109.3599766
"PF00238",0.087892362,0.098058894,0.037222409,0.054116073,0.009959669,0.048729471,0.024648393,0.0889046,0.005572826,0.082443846,0.052095917,0.086954518,0.022980528,0.023925092,0.038012424,0.050400695,0.044740996,0.002245257,0.013927506,0.127168523,0,0,"postLUCA",1,1.02164699955219,0.0424061,0.503597305847535,122,120.497282
"CL0088",0.0854445928390144,0.0514328357030801,0.0443566048973306,0.0699189765043121,0.00826140075071869,0.0570144814903491,0.0338391646755647,0.0853024496303901,0.0310869869905544,0.0494511679786448,0.08667641975154,0.0502456782275154,0.0227469562324435,0.0417263261149897,0.0525586370229979,0.0560195703650924,0.0587903218102669,0.0150801570570842,0.0376904313162218,0.0623568409281314,0,0,"preLUCA",3,0.935875086307626,0.220956894444444,0.47592337217784,329,298.688271
"CL0105",0.0892285355535488,0.0550642559257132,0.0381148289584753,0.059545113028965,0.00895490973790283,0.065571155282105,0.0332895772297245,0.0873167634937202,0.0245302711125499,0.0629183448849674,0.0893846798842372,0.0510963682175543,0.0188000004843248,0.0350064558026482,0.0479375238607731,0.0557833878541038,0.0546002692196962,0.00999160519506377,0.0304035287730503,0.0824624253060072,0,0,"preLUCA",13,0.85160521136903,0.153539081617647,0.492441645652171,110,146.1579433
